"","PrimKey","MoV","Home","teamDayOff_x","teamMin_T6_x","teamPF_T6_x","team3P._T6_x","teamFT._T6_x","teamTREB._T6_x","teamBLKR_T6_x","teamPPS_T6_x","teamEDiff_T6_x","teamAST.TO_T6_x","teamSTL.TO_T6_x","poss_T6_x","teamMin_T6_y","teamPF_T6_y","team3P._T6_y","teamFT._T6_y","teamTREB._T6_y","teamBLKR_T6_y","teamPPS_T6_y","teamEDiff_T6_y","teamAST.TO_T6_y","teamSTL.TO_T6_y","poss_T6_y","teamDayOff_y"
"196","43066PHI",-22,1,2,240,21.3333333333333,0.312633333333333,0.763433333333334,54.08185,11.1078166666667,1.28508333333333,10.1383833333333,1.80506666666667,56.7866333333333,101.962116666667,243.666666666667,20.3333333333333,0.376816666666667,0.814916666666667,49.4499333333333,9.05371666666667,1.2945,9.69723333333333,1.85241666666667,51.2193166666667,99.158,2
"197","43066DET",10,0,2,240.333333333333,18.6666666666667,0.410216666666667,0.730983333333334,49.64655,7.7333,1.16776666666667,-5.00325,1.49141666666667,36.97335,94.5468,244.166666666667,18.8333333333333,0.366916666666667,0.79145,49.4934833333333,11.0081833333333,1.2715,7.2502,1.65305,62.7736833333333,97.4012,1
"198","43066NY",-12,1,1,239.833333333333,19.1666666666667,0.361816666666667,0.849966666666667,52.6022166666667,9.62966666666666,1.20508333333333,-2.64776666666667,1.65918333333333,41.70875,95.2345333333333,240,19,0.366733333333333,0.774116666666667,52.5582166666667,11.2725,1.20953333333333,0.369750000000002,1.29106666666667,37.4497833333333,97.4533833333333,2
"199","43066BKN",-14,0,1,240,21.8333333333333,0.40325,0.715866666666667,50.7767833333333,7.40666666666667,1.27321666666667,-0.459133333333333,1.80043333333333,41.60895,99.2571333333333,240.333333333333,21.3333333333333,0.397883333333333,0.821566666666667,52.2020833333333,15.2925166666667,1.40576666666667,16.7859,1.93488333333333,72.4139333333333,99.92435,2
"200","43066SA",7,1,2,240.166666666667,18.5,0.289183333333333,0.873916666666667,52.2470833333333,11.0512333333333,1.18223333333333,2.02576666666667,1.58421666666667,53.3783333333333,92.6121,244.666666666667,20.5,0.327783333333333,0.772516666666667,48.3669833333333,6.67918333333333,1.15666666666667,2.0756,1.71973333333333,58.9451,95.7358666666667,2
"201","43066SAC",4,0,2,240.833333333333,20.1666666666667,0.3951,0.7442,46.5374166666667,7.36255,1.09093333333333,-10.6831666666667,1.36365,74.6577,94.5424833333334,240.166666666667,21.3333333333333,0.350583333333333,0.804233333333334,50.62745,16.0117333333333,1.26853333333333,9.31354999999999,2.0993,68.6324666666667,102.498766666667,2
"202","43066LAC",5,1,2,243.833333333333,20.8333333333333,0.345083333333333,0.7413,46.4006666666667,9.72968333333334,1.20451666666667,-5.1136,1.37288333333333,49.8690166666667,98.587,240.166666666667,20.8333333333333,0.33875,0.663233333333333,49.1133833333333,9.7732,1.17515,1.32528333333333,1.677,53.752,103.5774,5
"203","43067MIA",-11,0,2,239.833333333333,18.3333333333333,0.386833333333333,0.832916666666667,50.6593333333333,9.01871666666667,1.23551666666667,-1.20895,1.38343333333333,37.85675,93.7161833333333,244,20.3333333333333,0.385116666666667,0.811883333333333,48.8555833333333,7.3822,1.3191,13.12665,2.03296666666667,55.3859833333333,97.97575,1
"204","43067CHI",-5,1,2,240.833333333333,19.8333333333333,0.360383333333333,0.774883333333333,48.38165,3.69978333333333,1.06853333333333,-16.82625,1.54628333333333,46.8224166666667,99.6703333333333,244.166666666667,20.6666666666667,0.319516666666667,0.725683333333334,49.6057833333334,7.1384,1.16173333333333,-8.21311666666666,1.57135,47.7833833333333,104.2106,2
"205","43067WAS",3,0,3,244.666666666667,18.6666666666667,0.399066666666667,0.799666666666667,49.3147333333333,5.59055,1.20815,0.282950000000001,1.44961666666667,45.0873166666667,95.0915,240.166666666667,17.6666666666667,0.345166666666667,0.750633333333333,50.5486833333333,5.4627,1.25966666666667,1.96036666666667,1.92355,80.5537666666667,96.2139666666667,2
"206","43067SAC",-25,1,0,240.5,19.5,0.447616666666667,0.779116666666666,48.9764333333333,8.4199,1.17148333333333,-1.90946666666666,1.41365,65.7688166666666,93.6549666666667,243.833333333333,22.1666666666667,0.3313,0.702533333333333,46.9914166666667,13.15455,1.22661666666667,-7.0757,1.49738333333333,70.71395,94.597,3
"207","43067DEN",-29,0,4,240.333333333333,15.1666666666667,0.378016666666667,0.715566666666667,55.5985,8.2789,1.27471666666667,-0.5373,1.21786666666667,42.4206166666667,97.7297833333333,239.5,19,0.440483333333333,0.818266666666667,47.2196166666667,10.2001833333333,1.28218333333333,8.27326666666667,2.1932,83.5443666666667,95.0187166666667,3
"208","43068DET",24,1,1,240.333333333333,19,0.400216666666667,0.752,48.7410666666667,6.87641666666667,1.18456666666667,-4.80203333333333,1.72538333333333,51.0759166666667,94.2809833333333,244,19,0.325083333333333,0.753633333333334,51.3064666666667,7.18185,1.17506666666667,-3.31465,1.53801666666667,42.2278333333333,102.381983333333,0
"209","43068OKC",-13,0,3,240.666666666667,19,0.31895,0.75205,50.64505,5.33608333333333,1.13788333333333,0.368900000000001,1.52153333333333,78.878,95.8020166666667,240,21.1666666666667,0.3491,0.6698,48.2082166666667,10.7686666666667,1.17676666666667,-16.8331833333333,1.52356666666667,45.5176833333333,100.253783333333,2
"210","43068PHI",5,1,2,240,20,0.294016666666667,0.77295,53.09545,10.6121833333333,1.20713333333333,5.54465,1.75863333333333,56.4294833333333,100.855266666667,244.5,18.1666666666667,0.379633333333333,0.741783333333333,49.06995,6.2377,1.17493333333333,-0.829749999999999,1.87223333333333,45.8809666666667,94.7137166666667,0
"211","43068MIA",-29,0,1,239.666666666667,18.1666666666667,0.368383333333333,0.8009,50.1687333333333,9.54938333333333,1.22926666666667,-1.37716666666667,1.50303333333333,42.69335,95.3666,240,19.3333333333333,0.345933333333333,0.831183333333333,52.31005,8.92571666666666,1.15933333333333,-5.64088333333333,1.55311666666667,39.4943,96.6478333333333,2
"212","43068TOR",13,1,4,239.5,20.5,0.357983333333333,0.79465,51.8885166666667,13.86425,1.3116,11.25765,1.73165,55.0992,94.9507166666667,243.666666666667,17.5,0.3698,0.756283333333333,53.5993333333333,7.9314,1.25611666666667,1.75965,1.89645,46.0166333333333,99.3488333333333,4
"213","43068IND",-21,0,2,239.833333333333,17,0.45305,0.820283333333334,52.8086166666667,8.213,1.31183333333333,8.0753,1.70503333333333,64.38415,96.98295,239.666666666667,21.1666666666667,0.404266666666667,0.791016666666667,51.5358666666667,14.8187833333333,1.414,15.1938833333333,1.97163333333333,68.4823,100.316683333333,2
"214","43068NO",-18,1,3,240.333333333333,20.3333333333333,0.3323,0.786833333333333,48.9573333333333,6.14698333333333,1.27801666666667,-1.47056666666667,1.78433333333333,45.6041333333333,100.278883333333,240,17.5,0.3285,0.71285,50.3412833333333,5.76573333333333,1.21395,-3.042,1.92355,73.8871,95.5486333333334,1
"215","43068BKN",5,0,2,240,21,0.379316666666667,0.73915,51.4183,7.89916666666667,1.28181666666667,-1.63018333333333,1.79726666666667,43.1168833333333,99.19045,244.666666666667,19.8333333333333,0.351683333333333,0.751283333333333,48.7362833333333,5.26075,1.18118333333333,1.92723333333333,1.89851666666667,61.7733833333333,96.0892,2
"216","43068SA",9,1,2,240.166666666667,18.5,0.320166666666667,0.895083333333333,51.8777833333333,10.2867666666667,1.21133333333333,2.17413333333333,1.78421666666667,52.545,92.9654333333333,240.166666666667,22.1666666666667,0.2854,0.799516666666667,45.9642833333333,11.59495,1.14495,-10.1371666666667,1.71508333333333,51.3936833333333,94.2689333333333,3
"217","43068GS",4,0,2,240,19.8333333333333,0.370566666666667,0.818016666666667,51.0483333333333,15.0039833333333,1.3105,9.24606666666666,2.1993,68.6324666666667,100.991333333333,240.166666666667,22.3333333333333,0.329166666666667,0.671783333333333,49.25125,9.4444,1.2046,-0.595749999999999,1.7395,57.9186666666667,103.25695,2
"218","43069ATL",-7,1,5,239.666666666667,18,0.354683333333333,0.714383333333333,49.5650833333333,6.01223333333333,1.21946666666667,-2.27413333333333,1.79916666666667,54.2836333333333,94.4493,244.166666666667,19.1666666666667,0.38365,0.785066666666666,48.3364833333333,6.9467,1.34371666666667,13.6621,1.98535,58.9574166666667,97.6241333333334,2
"219","43069PHI",-11,0,1,239.833333333333,21.3333333333333,0.285333333333333,0.746383333333334,55.9188,8.09895,1.22706666666667,5.38178333333334,1.70286666666667,55.0201666666667,100.949716666667,244.5,20.1666666666667,0.41125,0.74195,48.634,10.7502833333333,1.31116666666667,4.82575,1.75108333333333,55.8455833333333,96.7307666666667,3
"220","43069DEN",1,1,1,240.5,14.6666666666667,0.36545,0.71695,56.3551666666666,9.15301666666667,1.27655,-2.92213333333333,1.2299,40.4761666666667,96.9919333333333,240.833333333333,19.3333333333333,0.343716666666667,0.7377,47.7786833333333,4.98308333333333,1.0188,-18.1795833333333,1.65235,53.5564166666667,98.7095,2
"221","43069MIL",12,0,2,244,22.6666666666667,0.308566666666667,0.684683333333333,46.8918833333333,13.46635,1.26595,-4.01761666666667,1.48905,78.7695,95.5418333333333,239.833333333333,19.3333333333333,0.375616666666667,0.7589,52.0373833333333,11.7813333333333,1.24765,3.15965,1.4207,43.0053333333333,98.5517166666666,3
"222","43069LAC",-19,1,3,243.833333333333,20.1666666666667,0.3421,0.787466666666667,48.1631166666667,9.27355,1.2264,-3.6379,1.38136666666667,46.7317666666667,99.0852,239.833333333333,18.5,0.43245,0.80955,48.13065,8.23048333333333,1.27216666666667,14.6138,2.33065,88.19805,95.1229166666667,2
"223","43070GS",21,0,1,243.833333333333,20,0.386516666666667,0.80135,51.6073833333333,14.5963666666667,1.31105,8.52413333333333,2.10605,69.7979666666667,102.86345,239.833333333333,21.5,0.375333333333333,0.676483333333334,47.79645,11.7023333333333,1.26721666666667,-7.7923,1.72148333333333,45.8153,100.301233333333,2
"224","43070WAS",18,1,2,244.333333333333,22.3333333333333,0.4002,0.7401,47.1390666666667,5.87216666666667,1.21195,-1.08935,1.92778333333333,51.4365333333333,96.5749,240.333333333333,19.3333333333333,0.410033333333333,0.73405,49.2718333333333,7.4741,1.24361666666667,-0.401616666666664,1.78435,54.24355,97.4237166666667,2
"225","43070IND",-5,0,1,239.666666666667,17.6666666666667,0.405433333333333,0.875833333333334,50.8248833333333,8.79133333333333,1.29518333333333,3.2825,1.55265,69.62225,97.8576833333334,239.166666666667,21,0.352466666666667,0.757533333333333,51.6179833333333,11.98835,1.25176666666667,11.9565,1.96181666666667,59.8611166666667,94.7947666666666,2
"226","43070CHI",-1,1,0,240.5,20.3333333333333,0.350666666666667,0.733716666666667,47.4695666666667,5.8761,1.06911666666667,-17.0466,1.77471666666667,53.2067666666667,97.6145833333334,240.333333333333,19.3333333333333,0.449016666666667,0.78295,49.1901166666667,7.80173333333333,1.19116666666667,-6.99823333333333,1.29611666666667,56.2958833333333,94.4831666666667,2
"227","43070SA",16,0,1,240.166666666667,18.3333333333333,0.338216666666667,0.889516666666667,50.8863166666667,10.5898,1.26101666666667,6.17031666666667,1.88143333333333,60.8783333333333,93.3171833333333,240.333333333333,22.1666666666667,0.327066666666667,0.816566666666667,45.82975,8.81156666666667,1.13158333333333,-11.3186,1.59875,49.7597,92.6560333333333,1
"228","43070MIA",5,1,2,239.666666666667,18.3333333333333,0.364633333333333,0.780533333333334,47.5501,8.56811666666667,1.21716666666667,-6.92345,1.50303333333333,50.4711333333333,95.6773166666666,243.833333333333,17.8333333333333,0.369383333333333,0.771683333333333,52.5084166666667,7.9314,1.2476,0.0252333333333352,1.9862,49.8627833333333,98.5544833333333,2
"229","43070MIN",-4,0,2,240.333333333333,16.5,0.355833333333333,0.75085,52.0820166666667,4.8626,1.2536,0.613083333333334,2.0188,74.4162,95.0627,240.666666666667,19.1666666666667,0.337,0.719016666666666,50.7544833333333,5.84451666666666,1.11241666666667,-4.23928333333333,1.56091666666667,80.8010833333334,97.0472833333333,2
"230","43070UTA",6,1,0,239.666666666667,18.6666666666667,0.436483333333333,0.82245,47.435,7.01035,1.2935,19.9538833333333,2.59908333333333,98.6147166666667,94.2422666666667,240.333333333333,19.6666666666667,0.337233333333333,0.771683333333333,47.70935,6.046,1.26795,-3.09205,1.67998333333333,37.9710833333333,99.7750666666667,2
"231","43071PHO",-5,0,2,244,18.5,0.3104,0.770550000000001,51.0343333333333,7.06663333333333,1.18801666666667,-8.31941666666666,1.39356666666667,40.6405333333333,101.957266666667,244.833333333333,19.8333333333333,0.401783333333333,0.74195,47.4859,11.0002833333333,1.31543333333333,4.80786666666666,1.77743333333333,53.3333333333333,96.8759833333333,1
"232","43071DAL",26,1,2,244.666666666667,20.3333333333333,0.37215,0.739133333333333,48.6972666666667,5.09628333333333,1.21893333333333,5.49991666666666,2.01971666666667,64.8036833333333,97.3368166666667,239.833333333333,18.5,0.35195,0.773183333333334,48.2109666666667,9.26158333333333,1.29831666666667,-6.32371666666667,1.2609,45.9715333333333,96.2266833333333,1
"233","43071ATL",12,0,1,239.833333333333,17.5,0.335866666666667,0.7491,45.7975666666667,5.27345,1.19415,-11.51955,1.68805,55.1169666666667,94.5927666666667,240,21,0.36595,0.707483333333334,52.4460833333333,7.46316666666667,1.24953333333333,-2.66815,1.74873333333333,38.81285,99.3335666666667,2
"234","43071CLE",5,1,2,240,19.1666666666667,0.405016666666667,0.782516666666667,49.97945,7.86045,1.38046666666667,14.1085666666667,1.96868333333333,56.4574166666667,95.5203666666667,240.5,23.5,0.3394,0.8234,45.0465333333333,8.81156666666667,1.14866666666667,-10.2726833333333,1.5659,50.4007333333333,92.38215,0
"235","43071DET",-5,0,1,240,19.8333333333333,0.389333333333333,0.705983333333334,48.2320833333333,6.95256666666667,1.25638333333333,-2.37576666666666,1.70353333333333,55.9607333333333,97.36055,240.166666666667,21.3333333333333,0.30915,0.723233333333334,57.3559666666667,7.19398333333334,1.21815,4.76421666666667,1.52451666666667,53.5581666666667,99.8523333333333,2
"236","43071MIL",5,1,1,244,22.8333333333333,0.297966666666667,0.704133333333333,45.6107,9.94823333333333,1.25173333333333,-2.68943333333333,1.53905,85.9917166666667,96.6168,240.166666666667,17.8333333333333,0.426133333333333,0.784266666666667,50.53785,9.36336666666667,1.23243333333333,-4.6959,1.48678333333333,49.6039666666667,94.4851333333334,1
"237","43071LAL",-15,0,2,244.166666666667,22.3333333333333,0.37315,0.669316666666667,47.3629666666667,9.3986,1.25371666666667,-0.235166666666666,1.70028333333333,56.7204,104.54075,239.833333333333,15.3333333333333,0.34425,0.713616666666667,54.6957166666666,9.2005,1.22603333333333,-8.12536666666667,1.12433333333333,44.6428333333333,96.36185,2
"238","43071POR",-7,1,2,239.666666666667,18,0.339733333333333,0.778983333333333,52.6746333333333,9.89358333333333,1.18753333333333,-1.0316,1.40315,42.12815,99.0014333333333,240.666666666667,19.8333333333333,0.359966666666667,0.771683333333333,49.38685,8.09278333333333,1.26606666666667,1.24461666666667,1.7364,42.07365,99.2524166666667,1
"239","43072ORL",5,0,1,239.833333333333,20.6666666666667,0.3838,0.6954,46.8688,10.1465,1.2692,-9.9083,1.80278333333333,51.26985,100.13355,240.166666666667,20.6666666666667,0.344816666666667,0.82515,54.1172833333333,9.3342,1.26803333333333,3.6149,1.48645,36.1609666666667,97.6316333333333,3
"240","43072MIA",-28,1,1,240.166666666667,20.5,0.372733333333333,0.74085,48.2022,9.32496666666667,1.24515,-1.6098,1.48655,47.7082,96.7176166666666,243.333333333333,18.1666666666667,0.4004,0.852066666666667,51.9827,13.9256,1.34443333333333,10.8530166666667,2.18735,68.8038166666667,101.841866666667,2
"241","43072LAC",-6,0,1,240,18.1666666666667,0.351416666666667,0.7751,47.2097166666667,8.97223333333333,1.28253333333333,-8.47348333333333,1.28903333333333,52.1403666666667,95.3659166666667,240.333333333333,16.3333333333333,0.402133333333333,0.744733333333333,51.4175333333333,4.87786666666667,1.29936666666667,2.54861666666667,2.07673333333333,69.1577333333333,93.7709,1
"242","43072OKC",3,1,1,240.5,19.5,0.323066666666667,0.766983333333333,53.0093833333333,7.60265,1.15746666666667,-2.95938333333333,1.36208333333333,73.9784666666667,97.6354,240,18.3333333333333,0.33945,0.87315,51.1066,9.75,1.2621,8.5967,1.80878333333333,62.0749166666667,93.33425,1
"243","43072HOU",23,0,4,239.333333333333,18.3333333333333,0.427983333333333,0.775716666666667,51.73195,13.1521166666667,1.40428333333333,21.3687333333333,2.04231666666667,73.7970666666667,99.8733833333333,244.333333333333,23,0.376483333333333,0.67725,48.1054166666667,7.7211,1.24055,-1.43445,1.63888333333333,54.5483,102.30895,1
"244","43073CHA",10,1,2,243.666666666667,19.1666666666667,0.340533333333333,0.7903,52.1658666666667,6.88481666666666,1.26316666666667,-3.39995,1.72861666666667,42.0976333333333,99.0037166666666,239.833333333333,17.3333333333333,0.365466666666667,0.733016666666667,46.38765,9.83786666666667,1.2665,-8.09628333333333,1.75555,57.9365166666667,99.0525666666667,1
"245","43073NY",-18,0,1,240.333333333333,20.3333333333333,0.336633333333333,0.81515,52.96785,8.41585,1.22708333333333,-1.00245,1.51891666666667,32.5895333333333,97.6895833333333,239.5,18.1666666666667,0.377,0.858783333333334,49.9777,8.0061,1.2478,-2.00041666666667,1.47798333333333,69.5140333333333,99.5281833333334,2
"246","43073PHI",-14,1,1,240.666666666667,22.3333333333333,0.324216666666667,0.755433333333334,56.4940833333333,6.67675,1.21765,2.13678333333334,1.60785,50.8729833333333,99.50775,244,19,0.3158,0.770550000000001,52.6560166666667,6.20781666666667,1.15956666666667,-10.5050166666667,1.24205,44.1759,100.785033333333,2
"247","43073BKN",20,0,2,239.833333333333,20.5,0.377866666666667,0.727016666666667,52.73875,10.0872833333333,1.26211666666667,-3.6482,1.6691,30.7156833333333,97.4121,240,17.5,0.3351,0.734816666666667,46.5450666666667,6.1222,1.17453333333333,-7.52195,1.70233333333333,66.7836333333333,95.1788,2
"248","43073BOS",11,1,2,240.333333333333,18.5,0.416866666666667,0.737766666666667,45.0962333333333,11.6522166666667,1.33885,4.42686666666666,2.13473333333333,60.3050166666667,95.0446,243.833333333333,21.6666666666667,0.3106,0.751616666666667,47.02665,10.24755,1.33708333333333,3.88541666666667,1.5946,85.7353,96.46945,1
"249","43073CLE",22,0,2,240.166666666667,19.1666666666667,0.4006,0.777816666666666,48.4803666666667,9.43881666666667,1.39658333333333,9.74411666666667,1.90806666666667,62.5180333333333,96.4693833333334,240.333333333333,19.8333333333333,0.359916666666667,0.734516666666667,46.8772833333333,5.34395,1.09875,-15.7099,2.06836666666667,63.2596833333333,96.7861833333333,3
"250","43073MEM",3,1,2,240.333333333333,22.3333333333333,0.38915,0.835816666666667,47.8614,7.2259,1.1906,-9.76761666666667,1.48416666666667,45.5930333333333,92.1195666666666,240.333333333333,16.1666666666667,0.39545,0.761933333333333,52.1387666666667,4.36543333333333,1.27393333333333,2.70511666666667,2.14221666666667,71.8363,91.3347166666667,1
"251","43073GS",10,0,1,243.5,17.1666666666667,0.40775,0.838183333333334,54.5827166666666,12.4390833333333,1.3989,18.6139666666667,2.55401666666667,67.13715,100.519166666667,240.666666666667,18.8333333333333,0.39395,0.761466666666667,48.9064666666667,8.09278333333333,1.26693333333333,1.24743333333333,1.81388333333333,36.9567,99.2090333333334,1
"252","43073DAL",17,1,2,244.5,19.3333333333333,0.365,0.726983333333333,49.0929166666667,6.9348,1.2126,4.55705,2.00501666666667,62.2437666666667,96.9337166666667,239.833333333333,16,0.338866666666667,0.736233333333333,53.4156333333333,8.4705,1.23006666666667,-2.69561666666667,1.3426,49.40475,95.4455,1
"253","43073DET",-3,0,2,240.166666666667,20.8333333333333,0.384383333333333,0.724733333333333,47.2387833333333,7.08706666666667,1.27566666666667,-3.72836666666666,1.65966666666667,54.20635,97.4430666666667,239.833333333333,19.5,0.3333,0.829666666666667,49.0351,11.7854333333333,1.2731,6.09726666666667,1.67751666666667,66.37775,93.7367666666667,1
"254","43073UTA",47,1,3,239.666666666667,18,0.434516666666667,0.78505,47.1471166666667,6.87776666666667,1.30445,14.167,2.59235,96.4261666666667,93.9754666666667,244.5,23.6666666666667,0.359266666666667,0.785216666666667,49.3459166666667,6.5363,1.22881666666667,3.75203333333333,2.11393333333333,63.6659666666667,96.6538666666667,3
"255","43074PHO",-13,0,1,239.666666666667,17,0.338516666666667,0.768016666666667,51.0958333333333,6.26905,1.17843333333333,-7.1393,1.53463333333333,55.3044333333333,98.4196166666666,239,20.8333333333333,0.34685,0.717133333333333,52.0087833333333,10.514,1.22931666666667,8.52576666666667,1.96181666666667,62.6389,96.9113333333333,4
"256","43074OKC",6,1,2,240.333333333333,18.5,0.316133333333333,0.71815,54.6272833333333,7.49818333333333,1.12951666666667,-1.31208333333333,1.27518333333333,63.9784666666667,96.1888833333333,240,18.1666666666667,0.459383333333333,0.765566666666666,51.22185,6.89866666666667,1.3902,26.5562833333333,2.68015,86.75355,91.8100333333333,0
"257","43074WAS",14,0,1,244.5,24.1666666666667,0.3301,0.80525,45.8661833333333,6.75851666666667,1.1496,-7.19835,2.01635,70.2186833333333,96.2585333333333,239.5,17,0.32545,0.799816666666667,50.1193333333333,8.40198333333333,1.17086666666667,-3.54215,1.96196666666667,61.14775,100.240083333333,3
"258","43075CLE",6,1,1,240.5,18.1666666666667,0.39215,0.8174,49.7612666666667,9.49928333333333,1.39015,12.11345,2.0164,61.6847,95.1165,240,19.3333333333333,0.43585,0.786916666666666,51.68155,8.16268333333333,1.26761666666667,-2.78838333333333,1.46858333333333,43.3714833333333,94.1355,3
"259","43075CHI",-2,0,1,240.5,19,0.36435,0.722483333333333,46.7857833333333,6.78766666666667,1.11278333333333,-14.3429666666667,2.2303,66.1952833333333,96.4789833333333,239.5,17.3333333333333,0.38085,0.859933333333334,50.24355,8.4288,1.27403333333333,-0.268716666666665,1.44913333333333,58.1358333333333,98.7844833333334,2
"260","43075ORL",4,1,2,239.333333333333,19.6666666666667,0.35505,0.7706,44.87115,10.5655666666667,1.27685,-7.11615,1.66388333333333,53.76985,100.129333333333,240.5,18.1666666666667,0.34065,0.80195,46.5450666666667,4.64201666666667,1.1908,-8.85101666666667,1.63566666666667,67.3391833333333,96.5209,1
"261","43075DAL",-7,0,1,240.166666666667,18.6666666666667,0.406566666666667,0.702966666666667,49.13215,7.80781666666666,1.27195,8.8697,2.35133333333333,61.1615166666667,94.7450833333334,240.666666666667,18.6666666666667,0.434916666666667,0.752066666666667,48.1153,11.3956333333333,1.38158333333333,7.43658333333333,2.12463333333333,49.1939,94.4125833333333,2
"262","43075NY",11,1,2,240.5,19.6666666666667,0.324566666666667,0.792483333333333,52.4039,7.21523333333333,1.21118333333333,-5.41318333333333,1.35686666666667,25.1821166666667,98.3752333333333,240.166666666667,21.8333333333333,0.396533333333333,0.826883333333333,47.5522333333333,7.9172,1.21708333333333,-9.03718333333334,1.46823333333333,44.9802833333333,90.4644666666666,1
"263","43075GS",14,0,2,243.166666666667,17.5,0.414483333333333,0.788800000000001,53.0695166666667,10.6489666666667,1.37646666666667,12.27425,2.3615,64.1959666666667,101.222083333333,243.666666666667,19.1666666666667,0.299433333333333,0.795616666666667,51.9565166666667,6.1512,1.23815,-4.42433333333333,1.70181666666667,51.6401166666667,99.3002333333333,2
"264","43075MIL",4,1,2,243.666666666667,21.3333333333333,0.351733333333333,0.77465,46.4573166666667,8.78556666666667,1.36511666666667,3.94291666666667,1.5946,79.0686333333334,96.9073,240.166666666667,21.3333333333333,0.36155,0.73915,47.3095333333333,6.95256666666667,1.26753333333333,0.988400000000002,1.63585,59.20635,98.39865,1
"265","43075DEN",-9,0,1,239.666666666667,17,0.32555,0.719933333333333,52.55065,9.05971666666666,1.20143333333333,-8.55268333333333,1.72355,54.1666666666667,95.0548166666667,240.333333333333,20.1666666666667,0.413716666666667,0.708683333333333,48.9817333333333,8.79003333333334,1.25738333333333,-3.15431666666667,1.8362,38.3952,100.633083333333,2
"266","43075SA",12,1,2,240.166666666667,19,0.3669,0.840783333333333,50.4367833333333,12.7709333333333,1.29776666666667,9.4805,1.74246666666667,57.9218666666667,92.98385,240,19.3333333333333,0.376283333333333,0.742083333333333,45.5537166666667,9.58225,1.22661666666667,-7.62038333333333,1.51433333333333,51.52765,96.2446,3
"267","43075MIN",6,0,2,240.166666666667,16.1666666666667,0.366033333333333,0.817266666666667,51.1671833333333,4.1568,1.27556666666667,4.35953333333333,2.10703333333333,73.5029666666667,91.1249833333334,240.166666666667,18.6666666666667,0.372866666666667,0.784833333333334,48.1190666666667,10.9220166666667,1.34746666666667,-5.82465,1.35626666666667,46.17445,94.0686666666667,3
"268","43076PHI",-3,1,3,240.666666666667,22.5,0.3058,0.80445,55.8694,6.01725,1.2156,-3.55548333333333,1.6687,50.47615,98.2291,244.5,22.1666666666667,0.36755,0.705716666666667,48.3844166666667,8.28133333333333,1.21738333333333,-8.01643333333333,1.36586666666667,49.4689333333333,102.29445,3
"269","43076WAS",10,0,1,240.333333333333,23,0.347883333333333,0.807416666666667,46.6181833333333,6.80586666666667,1.13935,-3.94945,2.02916666666667,91.75715,94.2334333333333,239.5,18,0.38435,0.760716666666667,50.4241666666667,6.22488333333333,1.2682,-5.16923333333333,1.64246666666667,53.34365,99.7441,2
"270","43076BKN",5,1,3,239.833333333333,21.6666666666667,0.38425,0.756883333333334,53.03505,10.9917333333333,1.25351666666667,1.35031666666667,1.64241666666667,31.1908333333333,97.8393833333333,240.166666666667,18,0.299833333333333,0.71815,54.729,7.80343333333333,1.13528333333333,-3.05311666666667,1.27621666666667,58.9217,95.1954166666666,2
"271","43076HOU",11,0,4,239.5,18.8333333333333,0.4115,0.75945,51.2024166666667,11.1491166666667,1.35983333333333,21.0280666666667,1.90976666666667,74.1939,99.2683,239.666666666667,19.1666666666667,0.448266666666667,0.744266666666666,49.9007666666667,7.07628333333334,1.37533333333333,20.0809,2.2992,77.75885,92.4273,2
"272","43077CHA",-8,1,1,239.833333333333,18,0.29255,0.785566666666667,51.67225,5.46948333333333,1.15136666666667,-7.6179,1.61848333333333,51.6401166666667,97.6366166666667,240.5,18.6666666666667,0.368266666666667,0.6836,48.31475,7.72055,1.1473,-6.80993333333333,2.2178,61.5425,94.9524333333333,2
"273","43077GS",4,0,1,243.5,16.8333333333333,0.4251,0.7812,52.9895333333333,12.7133166666667,1.38183333333333,12.1838333333333,2.15038333333333,54.7515166666667,100.694533333333,240.166666666667,21.8333333333333,0.354033333333333,0.720633333333333,47.8865333333333,5.17951666666667,1.26266666666667,0.0637500000000021,1.76428333333333,62.0202,96.496,1
"274","43077IND",4,1,2,239.833333333333,16.6666666666667,0.36915,0.869816666666667,49.6576833333333,9.12393333333333,1.2469,-0.748849999999999,1.52045,56.6935333333333,97.8490666666667,240.666666666667,15.8333333333333,0.396433333333333,0.79835,50.4052,8.12981666666667,1.40516666666667,12.9985666666667,1.9803,61.6847,94.6410833333334,2
"275","43077DEN",14,0,1,239.666666666667,18.1666666666667,0.351233333333333,0.73245,51.98885,8.64645,1.22156666666667,-5.10541666666667,1.98015,58.3994666666667,94.8254,243.5,20.6666666666667,0.32625,0.768816666666667,46.1825,10.7170833333333,1.2488,-3.37648333333333,1.46388333333333,49.26005,101.180883333333,2
"276","43077MEM",-9,1,2,240.166666666667,22.3333333333333,0.405466666666666,0.848666666666667,48.8228333333333,8.88093333333333,1.21655,-8.98678333333334,1.36451666666667,44.6099,89.5111833333333,238.5,22.3333333333333,0.373566666666667,0.745516666666667,52.3084833333333,9.4169,1.2724,8.89381666666667,1.82293333333333,58.0092666666667,99.6430333333333,3
